run_id,seed,algorithm_base,controller_profile_base,uses_base_comparison_base,instance_base,n_hubs_base,n_clients_base,agents_base,iterations_base,best_fitness_base,gap_to_exact_optimum_base,exact_optimum_base,best_assignment_base,interventions_base,runtime_seconds_base,curve_base,events_base,shap_rows_base,algorithm_shap,controller_profile_shap,uses_base_comparison_shap,instance_shap,n_hubs_shap,n_clients_shap,agents_shap,iterations_shap,best_fitness_shap,gap_to_exact_optimum_shap,exact_optimum_shap,best_assignment_shap,interventions_shap,runtime_seconds_shap,curve_shap,events_shap,shap_rows_shap,delta_base_minus_shap,winner,base_gap_minus_shap_gap
1,1234,WO_base_tmlap,none,False,1.instancia_simple_3h_6c,3,6,30,300,89.0,0.0,89.0,0 1 1 1 2 0,0,2.040111299997079,"[89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0]",[],[],WO_tmlap_online_shap,soft,False,1.instancia_simple_3h_6c,3,6,30,300,89.0,0.0,89.0,0 1 1 1 2 0,6,28.09027369999967,"[89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0]","[{'event_id': 1, 'iteration': 40, 'profile': 'soft', 'reason': 'curve_stagnation_detected', 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'selected_agents': '1 0 27 26 29 28 23 22 21', 'n_selected_agents': 9, 'improved_agents': 0, 'before_best': 89.0, 'after_best': 89.0, 'delta_best': 0.0, 'pre_fitness': 89.0, 'post_iteration': 50, 'post_status': 'neutral', 'post_fitness': 89.0, 'post_delta_fitness': 0.0, 'post_diversity': 0.036080411811786076, 'post_stagnation_length': 51, 'accepted_intervention': True, 'acceptance_reason': 'preserved_best_and_increased_diversity', 'adaptive_cooldown_until_iteration': 77, 'adaptive_cooldown_reason': 'neutral', 'recent_improvement_ratio': 0.0, 'uses_base_comparison': False, 'shap_target': 'stagnation_risk', 'shap_method': 'exact_shapley_wo_simulation', 'shap_predicted_stagnation_risk': 89.0, 'shap_dominant_feature': 'alpha', 'shap_dominant_label': 'Coef. exploracion (alpha)', 'shap_dominant_value': 0.0, 'alpha': 0.8666666666666667, 'beta': 0.975075573352886, 'danger_signal': -0.35295224219021487, 'safety_signal': 0.2610622919271173, 'raw_diversity': 0.540472649858543, 'diversity_norm': 0.11032351767361212, 'domain_scale': 4.898979485566356, 'iteration_norm': 0.13333333333333333, 'stagnation_repeated_iterations': 41, 'best_population_fitness': 89.0, 'mean_population_fitness': 89.16666666666667, 'worst_population_fitness': 92.0, 'candidate_population_best': 89.0, 'candidate_diversity': 0.8991729498587527, 'pre_diversity': 0.540472649858543}, {'event_id': 2, 'iteration': 77, 'profile': 'soft', 'reason': 'curve_stagnation_detected', 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'selected_agents': '29 28 27 20 21 14 7 6 13', 'n_selected_agents': 9, 'improved_agents': 0, 'before_best': 89.0, 'after_best': 89.0, 'delta_best': 0.0, 'pre_fitness': 89.0, 'post_iteration': 87, 'post_status': 'neutral', 'post_fitness': 89.0, 'post_delta_fitness': 0.0, 'post_diversity': 0.6574582933384214, 'post_stagnation_length': 88, 'accepted_intervention': True, 'acceptance_reason': 'preserved_best_and_increased_diversity', 'adaptive_cooldown_until_iteration': 114, 'adaptive_cooldown_reason': 'neutral', 'recent_improvement_ratio': 0.0, 'uses_base_comparison': False, 'shap_target': 'stagnation_risk', 'shap_method': 'exact_shapley_wo_simulation', 'shap_predicted_stagnation_risk': 89.0, 'shap_dominant_feature': 'alpha', 'shap_dominant_label': 'Coef. exploracion (alpha)', 'shap_dominant_value': 0.0, 'alpha': 0.7433333333333334, 'beta': 0.919334075010081, 'danger_signal': -1.069865907860616, 'safety_signal': 0.32863391549950005, 'raw_diversity': 0.8229914918903362, 'diversity_norm': 0.16799243481526696, 'domain_scale': 4.898979485566356, 'iteration_norm': 0.25666666666666665, 'stagnation_repeated_iterations': 78, 'best_population_fitness': 89.0, 'mean_population_fitness': 91.6, 'worst_population_fitness': 95.0, 'candidate_population_best': 89.0, 'candidate_diversity': 1.0167981151773915, 'pre_diversity': 0.8229914918903362}, {'event_id': 3, 'iteration': 114, 'profile': 'soft', 'reason': 'curve_stagnation_detected', 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'selected_agents': '29 28 27 26 25 24 23 22 21', 'n_selected_agents': 9, 'improved_agents': 0, 'before_best': 95.0, 'after_best': 91.0, 'delta_best': -4.0, 'pre_fitness': 95.0, 'post_iteration': 124, 'post_status': 'improved', 'post_fitness': 89.0, 'post_delta_fitness': 6.0, 'post_diversity': 0.9829878097204895, 'post_stagnation_length': 125, 'accepted_intervention': True, 'acceptance_reason': 'improved_population_best', 'adaptive_cooldown_until_iteration': 114, 'adaptive_cooldown_reason': 'neutral', 'recent_improvement_ratio': 0.0, 'uses_base_comparison': False, 'shap_target': 'stagnation_risk', 'shap_method': 'exact_shapley_wo_simulation', 'shap_predicted_stagnation_risk': 89.0, 'shap_dominant_feature': 'alpha', 'shap_dominant_label': 'Coef. exploracion (alpha)', 'shap_dominant_value': 0.0, 'alpha': 0.62, 'beta': 0.7685247834990176, 'danger_signal': 0.2188315674366507, 'safety_signal': 0.8322053557046367, 'raw_diversity': 0.03797216991854062, 'diversity_norm': 0.007751036727223767, 'domain_scale': 4.898979485566356, 'iteration_norm': 0.38, 'stagnation_repeated_iterations': 115, 'best_population_fitness': 95.0, 'mean_population_fitness': 95.0, 'worst_population_fitness': 95.0, 'candidate_population_best': 91.0, 'candidate_diversity': 0.7188500101958206, 'pre_diversity': 0.03797216991854062}, {'event_id': 4, 'iteration': 150, 'profile': 'soft', 'reason': 'curve_stagnation_detected', 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'selected_agents': '29 28 27 26 25 24 23 22 21', 'n_selected_agents': 9, 'improved_agents': 0, 'before_best': 95.0, 'after_best': 89.0, 'delta_best': -6.0, 'pre_fitness': 95.0, 'post_iteration': 160, 'post_status': 'improved', 'post_fitness': 89.0, 'post_delta_fitness': 6.0, 'post_diversity': 0.9514423010092586, 'post_stagnation_length': 161, 'accepted_intervention': True, 'acceptance_reason': 'improved_population_best', 'adaptive_cooldown_until_iteration': 114, 'adaptive_cooldown_reason': 'neutral', 'recent_improvement_ratio': 0.0, 'uses_base_comparison': False, 'shap_target': 'stagnation_risk', 'shap_method': 'exact_shapley_wo_simulation', 'shap_predicted_stagnation_risk': 91.0, 'shap_dominant_feature': 'danger_signal', 'shap_dominant_label': 'Senal de peligro', 'shap_dominant_value': 0.5, 'alpha': 0.5, 'beta': 0.5, 'danger_signal': -0.9215321140265553, 'safety_signal': 0.4558626139319294, 'raw_diversity': 0.03637124017324203, 'diversity_norm': 0.007424248311388318, 'domain_scale': 4.898979485566356, 'iteration_norm': 0.5, 'stagnation_repeated_iterations': 151, 'best_population_fitness': 95.0, 'mean_population_fitness': 95.0, 'worst_population_fitness': 95.0, 'candidate_population_best': 89.0, 'candidate_diversity': 0.73562486928456, 'pre_diversity': 0.03637124017324203}, {'event_id': 5, 'iteration': 186, 'profile': 'soft', 'reason': 'curve_stagnation_detected', 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'selected_agents': '1 27 6 19 28 26 24 23 21', 'n_selected_agents': 9, 'improved_agents': 0, 'before_best': 89.0, 'after_best': 89.0, 'delta_best': 0.0, 'pre_fitness': 89.0, 'post_iteration': 196, 'post_status': 'neutral', 'post_fitness': 89.0, 'post_delta_fitness': 0.0, 'post_diversity': 0.9020615337199225, 'post_stagnation_length': 197, 'accepted_intervention': True, 'acceptance_reason': 'preserved_best_and_increased_diversity', 'adaptive_cooldown_until_iteration': 223, 'adaptive_cooldown_reason': 'neutral', 'recent_improvement_ratio': 0.0, 'uses_base_comparison': False, 'shap_target': 'stagnation_risk', 'shap_method': 'exact_shapley_wo_simulation', 'shap_predicted_stagnation_risk': 89.0, 'shap_dominant_feature': 'alpha', 'shap_dominant_label': 'Coef. exploracion (alpha)', 'shap_dominant_value': 0.0, 'alpha': 0.38, 'beta': 0.23147521650098246, 'danger_signal': 0.3750138812902054, 'safety_signal': 0.81597840641475, 'raw_diversity': 0.58236127877203, 'diversity_norm': 0.11887399824551521, 'domain_scale': 4.898979485566356, 'iteration_norm': 0.62, 'stagnation_repeated_iterations': 187, 'best_population_fitness': 89.0, 'mean_population_fitness': 89.5, 'worst_population_fitness': 95.0, 'candidate_population_best': 89.0, 'candidate_diversity': 0.8847588447575483, 'pre_diversity': 0.58236127877203}, {'event_id': 6, 'iteration': 223, 'profile': 'soft', 'reason': 'curve_stagnation_detected', 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'selected_agents': '29 28 27 26 25 24 23 22 21', 'n_selected_agents': 9, 'improved_agents': 0, 'before_best': 89.0, 'after_best': 89.0, 'delta_best': 0.0, 'pre_fitness': 89.0, 'post_iteration': 233, 'post_status': 'neutral', 'post_fitness': 89.0, 'post_delta_fitness': 0.0, 'post_diversity': 0.813845680111846, 'post_stagnation_length': 234, 'accepted_intervention': True, 'acceptance_reason': 'preserved_best_and_increased_diversity', 'adaptive_cooldown_until_iteration': 260, 'adaptive_cooldown_reason': 'neutral', 'recent_improvement_ratio': 0.0, 'uses_base_comparison': False, 'shap_target': 'stagnation_risk', 'shap_method': 'exact_shapley_wo_simulation', 'shap_predicted_stagnation_risk': 89.0, 'shap_dominant_feature': 'alpha', 'shap_dominant_label': 'Coef. exploracion (alpha)', 'shap_dominant_value': 0.0, 'alpha': 0.2566666666666667, 'beta': 0.08066592498991898, 'danger_signal': 0.44271841396718165, 'safety_signal': 0.033689659649008386, 'raw_diversity': 0.5605096497869138, 'diversity_norm': 0.11441355315700306, 'domain_scale': 4.898979485566356, 'iteration_norm': 0.7433333333333333, 'stagnation_repeated_iterations': 224, 'best_population_fitness': 89.0, 'mean_population_fitness': 89.2, 'worst_population_fitness': 95.0, 'candidate_population_best': 89.0, 'candidate_diversity': 0.8319596679569548, 'pre_diversity': 0.5605096497869138}]","[{'iteration': 40, 'profile': 'soft', 'target': 'stagnation_risk', 'method': 'exact_shapley_wo_simulation', 'n_coalitions': 64, 'expected_value': 89.0, 'predicted_value': 89.0, 'dominant_feature': 'alpha', 'dominant_label': 'Coef. exploracion (alpha)', 'dominant_value': 0.0, 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'feature_alpha': 0.8666666666666667, 'feature_beta': 0.975075573352886, 'feature_danger_signal': 0.41176193945244627, 'feature_safety_signal': 0.2610622919271173, 'feature_diversity': 0.11032351767361212, 'feature_iteration': 0.13333333333333333, 'shap_alpha': 0.0, 'shap_beta': 0.0, 'shap_danger_signal': 0.0, 'shap_safety_signal': 0.0, 'shap_diversity': 0.0, 'shap_iteration': 0.0}, {'iteration': 77, 'profile': 'soft', 'target': 'stagnation_risk', 'method': 'exact_shapley_wo_simulation', 'n_coalitions': 64, 'expected_value': 89.0, 'predicted_value': 89.0, 'dominant_feature': 'alpha', 'dominant_label': 'Coef. exploracion (alpha)', 'dominant_value': 0.0, 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'feature_alpha': 0.7433333333333334, 'feature_beta': 0.919334075010081, 'feature_danger_signal': 0.23253352303484598, 'feature_safety_signal': 0.32863391549950005, 'feature_diversity': 0.16799243481526696, 'feature_iteration': 0.25666666666666665, 'shap_alpha': 0.0, 'shap_beta': 0.0, 'shap_danger_signal': 0.0, 'shap_safety_signal': 0.0, 'shap_diversity': 0.0, 'shap_iteration': 0.0}, {'iteration': 114, 'profile': 'soft', 'target': 'stagnation_risk', 'method': 'exact_shapley_wo_simulation', 'n_coalitions': 64, 'expected_value': 89.0, 'predicted_value': 89.0, 'dominant_feature': 'alpha', 'dominant_label': 'Coef. exploracion (alpha)', 'dominant_value': 0.0, 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'feature_alpha': 0.62, 'feature_beta': 0.7685247834990176, 'feature_danger_signal': 0.5547078918591627, 'feature_safety_signal': 0.8322053557046367, 'feature_diversity': 0.007751036727223767, 'feature_iteration': 0.38, 'shap_alpha': 0.0, 'shap_beta': 0.0, 'shap_danger_signal': 0.0, 'shap_safety_signal': 0.0, 'shap_diversity': 0.0, 'shap_iteration': 0.0}, {'iteration': 150, 'profile': 'soft', 'target': 'stagnation_risk', 'method': 'exact_shapley_wo_simulation', 'n_coalitions': 64, 'expected_value': 89.0, 'predicted_value': 91.0, 'dominant_feature': 'danger_signal', 'dominant_label': 'Senal de peligro', 'dominant_value': 0.5, 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'feature_alpha': 0.5, 'feature_beta': 0.5, 'feature_danger_signal': 0.26961697149336117, 'feature_safety_signal': 0.4558626139319294, 'feature_diversity': 0.007424248311388318, 'feature_iteration': 0.5, 'shap_alpha': 0.0, 'shap_beta': 0.0, 'shap_danger_signal': 0.5, 'shap_safety_signal': 0.5, 'shap_diversity': 0.5, 'shap_iteration': 0.5}, {'iteration': 186, 'profile': 'soft', 'target': 'stagnation_risk', 'method': 'exact_shapley_wo_simulation', 'n_coalitions': 64, 'expected_value': 89.0, 'predicted_value': 89.0, 'dominant_feature': 'alpha', 'dominant_label': 'Coef. exploracion (alpha)', 'dominant_value': 0.0, 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'feature_alpha': 0.38, 'feature_beta': 0.23147521650098246, 'feature_danger_signal': 0.5937534703225513, 'feature_safety_signal': 0.81597840641475, 'feature_diversity': 0.11887399824551521, 'feature_iteration': 0.62, 'shap_alpha': 0.0, 'shap_beta': 0.0, 'shap_danger_signal': 0.0, 'shap_safety_signal': 0.0, 'shap_diversity': 0.0, 'shap_iteration': 0.0}, {'iteration': 223, 'profile': 'soft', 'target': 'stagnation_risk', 'method': 'exact_shapley_wo_simulation', 'n_coalitions': 64, 'expected_value': 89.0, 'predicted_value': 89.0, 'dominant_feature': 'alpha', 'dominant_label': 'Coef. exploracion (alpha)', 'dominant_value': 0.0, 'action': 'random_reinjection', 'mode': 'random_aggressive', 'fraction': 0.3, 'feature_alpha': 0.2566666666666667, 'feature_beta': 0.08066592498991898, 'feature_danger_signal': 0.6106796034917954, 'feature_safety_signal': 0.033689659649008386, 'feature_diversity': 0.11441355315700306, 'feature_iteration': 0.7433333333333333, 'shap_alpha': 0.0, 'shap_beta': 0.0, 'shap_danger_signal': 0.0, 'shap_safety_signal': 0.0, 'shap_diversity': 0.0, 'shap_iteration': 0.0}]",0.0,tie,0.0
