run_id,benchmark,benchmark_source,algorithm,gbest_mode,function,function_id,function_name,function_family,dim,agents,iterations,seed,initial_fitness,final_fitness,optimum,gap_to_optimum,best_position,curve_csv,status
6,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,6243,3964.5242963468136,2585.740220888176,2400.0,185.74022088817583,-19.1339466871 -43.0448656272 -62.6015774603 -76.7333887528 -40.2677478279 3.26272576939 50.5764631464 -11.3114605844 48.1554371703 32.5317632056,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run6.csv,completed
6,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,6244,3674.639569943336,2600.073513342764,2600.0,0.07351334276381749,49.1843160426 7.34513473524 -32.7445078135 4.99804996511 70.6559597674 45.0117169633 29.3827586941 12.6289673848 16.8296516026 -56.3527318974,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run6.csv,completed
6,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,6245,3550.9168979090023,2855.2219441132625,2700.0,155.22194411326245,-100 -100 -94.8926155037 -59.2850145594 100 -42.1533314044 100 -20.0366209985 -100 53.1132551999,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run6.csv,completed
7,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,7234,50230.07878208904,300.27046698183796,300.0,0.2704669818379557,-55.9002923791 4.5429354714 35.4566997531 8.21500345246 -47.4172676542 7.56103533842 6.71458027629 -2.65849087023 -60.9541634211 -47.0530099061,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,7235,6891.917140229065,491.58811751932126,400.0,91.58811751932126,69.6830269926 -53.5824650757 -100 12.5848955985 12.0035988323 -99.9047666524 58.9101616196 61.4107393814 -31.270806353 76.2645014757,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,7236,600.7473676507733,600.0000000202485,600.0,2.0248535292921588e-08,79.0862634461 -24.5779328683 -34.6726868 -44.6781434315 75.9910563435 16.3661412253 -21.7449418378 5.64305291124 64.9790415184 51.2646232115,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,7237,1008.646955605817,855.3642590620741,800.0,55.3642590620741,-7.7923083863 -24.6266895871 -18.3394204564 -5.254923888 -0.569230332159 -11.6715390518 -8.43637814811 -0.624924895315 -5.86111488162 -11.2362254192,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,7238,912.4116733731922,900.5443392965606,900.0,0.5443392965605653,-23.1545000573 -12.1282652202 49.0882085422 24.410860504 -36.6842566558 -8.72145835027 -13.832973092 9.0571371116 -40.4413106567 44.4522742412,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,7239,214174885.04342484,91130.41870556772,1800.0,89330.41870556772,-81.9934507191 -67.6602022645 -0.824542935691 41.5747751261 85.0791342661 96.6359258581 -67.3213945023 99.4390989007 -64.4399402584 -77.0014443138,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,7240,7774.331049475438,2020.8711190859622,2000.0,20.871119085962164,-59.8340939758 -55.7907913711 -29.3846778491 58.716772579 -32.0146850882 57.2370809988 13.7755528837 14.2172801383 -87.5039629606 -62.2441978307,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,7241,67190850517.58988,3060.144896633273,2200.0,860.1448966332732,23.0238410236 51.3909974542 -63.111174644 -64.2782898909 17.6930843259 15.3351605022 -38.2400861684 4.15199576628 39.0201982438 73.6884734471,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,7242,4209.436269626679,2670.09264131344,2300.0,370.0926413134398,45.3455596413 -99.9998446742 -99.9966052093 -99.9946824114 11.423296406 98.4365128445 96.5429518152 -40.2387207363 -73.3679861117 53.9584633716,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,7243,4128.717296669584,2559.58394973886,2400.0,159.58394973886016,-16.5302888352 -24.674503421 -60.4922055557 -64.5550455847 -36.4470138516 -1.25093511817 46.9004975748 5.21773290117 40.2584425852 30.9339107289,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,7244,4220.164194189614,2600.31645967806,2600.0,0.31645967805980035,49.2538686216 7.36119400245 -33.0260604493 5.0145775428 70.4757901993 44.8458388575 29.1999187495 12.2238199681 16.9121166212 -56.3197042962,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run7.csv,completed
7,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,7245,3459.5474887480996,2863.283668001377,2700.0,163.283668001377,-99.9791121413 -70.1432615511 -95.5020433967 -63.6506070028 92.6315281214 -41.7791146459 99.9990229738 71.3444711796 -99.9973348749 99.9801280498,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run7.csv,completed
8,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,8234,20097.902437989324,300.18851466905625,300.0,0.18851466905624648,-55.9589347694 4.46107854386 35.2521546579 7.98675120619 -47.5960561837 7.15158481645 6.34333573849 -2.33472586254 -61.182699909 -47.1220632374,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,8235,8414.261508163712,407.34296280171935,400.0,7.342962801719352,79.7997378049 71.316746684 -97.3032411967 98.3686842086 -20.5775577276 -16.6488989881 93.0810979734 72.5579673119 -53.7461095618 54.1227025516,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,8236,601.1676559853273,600.0000000473318,600.0,4.733180958282901e-08,79.0853923515 -24.5685131027 -34.6653705223 -44.6848085458 75.9988306815 16.3372515445 -21.7534477366 5.66133217921 64.981210143 51.2715405097,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,8237,1011.9317484669534,848.9609841532501,800.0,48.96098415325014,-6.70332549482 -9.0935989226 -11.9266363737 -28.7647390756 -2.10838500913 -10.1574617452 -21.0578748803 -7.00451545276 -9.77361619886 -4.20424865344,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,8238,917.414219951121,900.0002814203259,900.0,0.00028142032590494637,-24.458485989 0.804363680923 22.3306988408 51.9828783226 -18.6468883307 -12.1505289974 16.6141257881 -3.78074854417 -50.9722414726 43.0716084306,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,8239,1438262395.0225658,55906.044856579356,1800.0,54106.044856579356,60.2750249761 -70.7569275597 99.8498557683 -96.3407931765 -76.181871622 -0.607808739145 -61.2805636998 -99.5942706854 -58.4633835926 98.318901656,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,8240,6431.700301480107,2079.2022277353367,2000.0,79.20222773533669,-100 -56.0444811427 99.875244442 -0.582223712347 81.9607592453 96.000287044 64.7055622231 15.2120811158 38.5764949088 -74.132865395,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,8241,63478933727.61762,2267.062939631902,2200.0,67.06293963190183,-3.38778273399 -14.4401842468 19.7143118712 92.2789584131 69.1287714589 -68.6613078763 19.7322051349 17.8425944001 38.8357326011 33.7424198012,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,8242,3870.760146181994,2670.648420139622,2300.0,370.648420139622,55.1045908395 -99.9920914746 -99.9924806028 -91.3271512053 22.8493357249 98.8028203481 94.9900547968 -43.8120852936 -76.2663032129 60.671112879,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,8243,3943.9409482020164,2609.6650430105697,2400.0,209.66504301056966,-62.5086800614 -38.6461204079 -91.6228503336 -90.8813721355 -59.6865184084 -5.00947991749 23.0929938585 -7.55665848655 29.7278685721 33.5059439548,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,8244,5620.346086215228,2600.243657614006,2600.0,0.24365761400622432,49.2865797909 7.71420594361 -32.7991190946 4.78446081328 70.6242585306 44.9589339269 29.3864823907 12.3778001367 16.5743461329 -56.3831720282,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run8.csv,completed
8,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,8245,3418.0218462075863,2863.416729823783,2700.0,163.41672982378304,-97.1846899865 -91.0327725424 -99.9913341532 -59.2612675434 98.3540593381 -28.7030180324 98.1883041113 74.9832821585 -99.9971317712 82.1227962777,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run8.csv,completed
9,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,9234,35050.01823366642,300.5372148786494,300.0,0.5372148786494222,-55.9005379923 3.96240277792 35.4109886876 8.12729844396 -47.2281911375 7.326629273 6.51689023726 -2.511779647 -61.3169236892 -47.0242365644,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,9235,3605.0339834285496,450.9848521126659,400.0,50.98485211266592,42.5301986758 21.1734614373 -100 100 1.34679101609 6.59933053205 99.9999573332 70.2909480848 -30.2994139396 51.4301119706,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,9236,601.4059642800318,600.0000039021243,600.0,3.902124262822326e-06,78.9610808163 -24.4238886267 -34.5683601022 -44.6290581878 76.0100484473 16.5123705476 -21.7529992055 5.65300986395 65.0374407576 51.2527920727,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,9237,1063.5169177231169,838.0,800.0,38.0,2.96997573447 -6.20544298633 19.273252032 -5.19504168438 1.72459181438 1.1597288831 7.84817566846 23.9881314767 3.86517570543 -8.51945127844,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,9238,905.1438763779241,900.0898899366621,900.0,0.08988993666207534,-24.6704809433 1.46644000021 5.76393676226 43.3200438544 -26.3813119831 -6.54728064459 15.6256150614 -5.49661714453 -46.3584116058 41.0387959417,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,9239,310793121.77251226,23792.033377401574,1800.0,21992.033377401574,-87.3194026654 -5.8045440995 3.00531682034 -36.7240510767 3.6761272772 -62.3299653307 -64.2612813467 29.5274606555 -61.4261653061 -98.3337029972,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,9240,11993.890779895883,2246.262812883032,2000.0,246.26281288303198,48.1120688568 -61.0200352557 -26.8610731023 -57.1167360105 -94.8770132035 1.93024187687 28.6347715528 2.3771620309 -17.6626919615 -45.4320622539,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,9241,5634461604.850208,2334.060237226258,2200.0,134.06023722625787,5.01236941785 97.1777487958 -8.02265924094 40.9106820537 44.6952038953 55.83360728 19.269749937 -41.5545302045 39.2737975403 53.4073889311,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,9242,5252.355369724878,2694.8138676077147,2300.0,394.81386760771466,9.06350945356 -100 -100 -100 -11.4197654378 99.9064828573 99.9678216364 -26.2386143138 -68.696166896 25.247568954,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,9243,2727.316539695201,2559.521942877874,2400.0,159.52194287787415,-24.6418487315 -41.2807974169 -75.3896501626 -53.1060894376 -59.8469787883 -17.9278054454 15.9838434326 -11.3195817823 26.207238792 15.4564179074,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,9244,5452.211249676632,2600.17356140294,2600.0,0.17356140293986755,49.2727638944 7.47180658001 -32.9229845979 4.78697228897 70.6296284667 44.8052972329 29.3575898682 12.6153027807 16.8051532959 -56.3768880295,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run9.csv,completed
9,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,9245,3493.273825626623,2858.865509572269,2700.0,158.86550957226882,-99.975712243 -94.7136634986 -68.2986609301 -46.3008961147 97.3231557628 -25.5926455024 95.1757300191 70.6887367073 -99.9925967557 93.5893312697,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run9.csv,completed
10,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,10234,18332.32237807678,300.19340456122364,300.0,0.19340456122364458,-55.8042457027 4.52795957744 35.1431538409 8.27582273181 -47.2954069299 7.17568391205 6.64748061327 -2.4553406202 -60.8615137104 -47.2099194587,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,10235,10877.64505457325,450.2483194027503,400.0,50.248319402750326,43.2736339813 23.1675502353 -100 100 5.37368556254 4.3205206787 99.980036201 70.5893351805 -30.5915555972 52.105672132,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,10236,600.9717027240305,600.0000112136489,600.0,1.1213648917873797e-05,78.9694256485 -24.2267219467 -34.6656512811 -44.7238723574 76.0784198505 16.1119872084 -21.8239437528 5.61080270039 65.0253177944 51.3572129257,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,10237,1040.8509705548981,873.1514926259026,800.0,73.15149262590262,65.43354762 -9.04309005836 8.4096796529 9.99399873228 18.5705391896 -43.3458122706 18.0571079896 -9.90228879546 -20.6811316556 -3.18841467115,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,10238,910.2875564613951,900.0002413449665,900.0,0.00024134496652550297,-24.9381956 1.08852613389 21.7786445869 52.0648131247 -18.2799117784 -12.7119987522 15.6999633059 -3.00824791271 -51.6053010867 41.857773874,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,10239,4893904955.783165,49890.51451487318,1800.0,48090.51451487318,-74.9225770141 -78.7001049543 56.2983094216 -28.9631525826 -47.0467954434 77.0714358554 -62.3688888223 -40.9805568744 -59.5451286274 28.8965297507,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,10240,3780.1541718334256,2037.3846836973069,2000.0,37.384683697306855,-49.1195201741 -55.8292115061 -34.5030601385 57.3347590762 -94.2114064295 -47.6199750629 92.6339739743 14.0377990031 -20.649518827 -25.0334336862,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,10241,143514299280.59357,2315.0883039976225,2200.0,115.08830399762246,5.91436735685 -18.4789723031 -21.3278162575 92.2610780008 46.99826451 -59.1575599506 -56.0947991393 21.3420158425 40.1611181067 52.0665927366,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,10242,4383.144160522033,2670.241305257383,2300.0,370.2413052573829,42.8842427701 -100 -100 -99.6131014935 10.1291582254 100 98.9019607757 -38.617931469 -74.6653387616 52.2928592393,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,10243,4370.3748216833665,2551.3952986572367,2400.0,151.3952986572367,-43.8468615501 -40.7571193298 -69.3765092735 -53.8029633711 -51.8936528896 -1.27637371951 -24.8753100571 -22.9683951956 33.0478381466 23.7822235793,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,10244,5800.960949765391,2600.272923184843,2600.0,0.2729231848429663,49.14955519 7.84419116306 -32.7083981508 5.25606590721 70.728171396 45.0183510437 29.6391010549 12.6818064977 16.8648152875 -56.3376345279,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run10.csv,completed
10,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,10245,3594.2480039876127,2860.5099794266284,2700.0,160.50997942662843,-100 -82.8423191302 -100 -63.7825647716 100 -39.4836974384 100 32.888795823 -100 67.6742069035,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run10.csv,completed
11,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,11234,32441.348143930245,300.1747865921695,300.0,0.17478659216948245,-55.9248176071 4.8419116203 35.0516389521 8.33244906959 -47.4465714288 7.2910083481 6.37904694381 -2.46001698715 -60.9458361751 -47.1269425078,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,11235,1186.2958119030745,405.9002694215055,400.0,5.900269421505527,82.2834206227 66.7071731568 -86.3994626181 97.8907327919 -32.7632377795 -7.68039690525 69.1941387862 72.598343524 -52.8364276836 43.8716444679,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,11236,601.097332595611,600.0000014996843,600.0,1.49968434470793e-06,79.1267891944 -24.6097228297 -34.6243279321 -44.6707485077 75.9964479943 16.3624534313 -21.8490168672 5.69377156462 64.9905688126 51.3780397656,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,11237,1031.9787729303932,866.2028601231789,800.0,66.20286012317888,-7.91790769497 -100 -9.86119852367 -74.5744064112 -10.7621779658 -18.7447754914 -22.0872288248 -0.0624496965526 -0.624743543316 -18.846674917,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,11238,919.3004728495462,900.0903358145405,900.0,0.0903358145404809,-14.5341064258 0.129264903526 19.0686395111 50.9318684413 -14.5757015886 -26.213956935 10.2902679934 -10.3166767092 -45.2217204154 38.6338727391,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,11239,840673350.4901172,11642.954490089433,1800.0,9842.954490089433,41.8470746823 18.1975790825 49.380749087 -46.8927245203 -60.7186301098 -95.759168622 -61.8585016781 -44.7162476317 -59.0376895251 -15.5184593668,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,11240,4932.798694109109,2037.545549530598,2000.0,37.54554953059801,-42.102511562 -53.8660099978 -24.0158406585 73.5591625662 -24.403998659 87.2900901876 13.1003296188 13.1553294897 -50.8587262607 -73.2803306458,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,11241,9616181055007.533,2252.813374160164,2200.0,52.81337416016413,-15.0477000826 -99.7438840389 57.6458803878 3.80427210311 50.7077623398 52.338142955 68.7009981899 94.067378508 38.7797329611 48.7270841326,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,11242,3982.3385451464737,2675.935484167397,2300.0,375.93548416739714,45.5154914917 -100 -99.9976699314 -99.526329787 7.63798285925 78.7108747307 99.5804097906 -44.3443538893 -55.6335786988 84.2417329197,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F10,10,Composition Function 2,composition,10,30,500,11243,3630.031469220167,2560.420110366477,2400.0,160.42011036647682,-51.7478238388 -11.8160647015 -77.0816186947 -49.2322625525 -78.072549547 1.52353362723 33.7212720823 -12.2357603126 45.5740188552 56.6896227209,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F10_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,11244,6023.185305018362,2600.030776236615,2600.0,0.030776236615110975,49.1713688366 7.41516194222 -32.7641339624 4.93501899519 70.6286738105 45.0149477755 29.4079675088 12.681600333 16.7669653842 -56.3663295842,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run11.csv,completed
11,cec2022,opfunu,WO_base,legacy,F12,12,Composition Function 4,composition,10,30,500,11245,3573.0674630311146,2859.6003131807906,2700.0,159.60031318079064,-64.5123466269 -97.7441587693 -100 -49.792451831 98.0765639284 26.1508238771 99.999506737 99.9999185822 -98.4760055399 94.0912004269,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F12_run11.csv,completed
12,cec2022,opfunu,WO_base,legacy,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,12234,43177.395195471334,300.19761385312665,300.0,0.19761385312665425,-55.8747037015 4.43119976049 35.2225604731 8.3231107378 -47.1840349638 7.26902862917 6.60451762894 -2.62561876665 -60.9297267234 -46.9625923895,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F1_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F2,2,Shifted and Rotated Rosenbrock’s Function,basic,10,30,500,12235,3474.005398276886,492.7827676093584,400.0,92.78276760935842,46.7009307185 -88.9911369537 -98.1172962772 13.0889456096 27.4172180156 -96.9163794466 61.4597566973 63.9848034834 -10.6308581504 84.4690848852,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F2_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F3,3,Shifted and full Rotated Expanded Schaffer’s F7,basic,10,30,500,12236,601.1231769656877,600.0000032027843,600.0,3.202784341738152e-06,78.979642184 -24.5277990171 -34.7421790375 -44.7163421574 76.0691614441 16.5496361474 -21.7470314043 5.71389314778 65.0190117226 51.2764608985,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F3_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F4,4,Shifted and Rotated Non-Continuous Rastrigin’s Function,basic,10,30,500,12237,1023.7183241541509,876.9922286911132,800.0,76.99222869111316,-30.946105025 -37.1606222146 -32.060847936 -31.1723382468 -29.0671466473 -32.5841259073 -31.7713704575 -32.1148611997 -37.1882167033 -22.9651689368,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F4_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F5,5,Shifted and Rotated Levy Function,basic,10,30,500,12238,910.3301399273817,900.0909270470312,900.0,0.0909270470311867,-18.7754912692 -4.8400868243 16.9109387079 56.7056520357 -23.1744262703 -17.8322092016 17.1961504264 7.93968741873 -53.3655444829 52.6561888213,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F5_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F6,6,Hybrid Function 1,hybrid,10,30,500,12239,1772329588.7655427,64508.44371985391,1800.0,62708.44371985391,-21.8820226138 -98.7378142157 44.9126841155 75.8913917139 98.3988748807 10.8937752755 -67.8035122749 35.988158306 -64.9358117355 -4.8474563105,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F6_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F7,7,Hybrid Function 2,hybrid,10,30,500,12240,2992.954145299219,2053.473097558278,2000.0,53.473097558277914,4.45237166905 -55.9380952941 100 99.8665294617 62.0487119131 -81.8205394476 92.0881072965 12.2076003809 -12.7996225464 -14.4548425113,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F7_run12.csv,completed
12,cec2022,opfunu,WO_base,legacy,F8,8,Hybrid Function 3,hybrid,10,30,500,12241,281636172483920.25,2237.6552005639464,2200.0,37.65520056394644,-28.0439074255 5.54323259728 97.874596855 33.1840009882 55.0846908016 -3.65752315629 -32.0740694776 15.7911009426 39.4937548649 45.4332295571,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F8_run12.csv,completed
