run_id,problem,event_id,iteration,controller_profile,stagnation_window,action_cooldown,effective_cooldown,guard_window,late_fraction,max_interventions,rescue_scale,neutral_cooldown_multiplier,rejected_cooldown_multiplier,action,mode,proposed_intervention,policy_signal,policy_confidence,diversity_pressure,stagnation_pressure,temporal_pressure,greedy_candidates,greedy_improved_agents,greedy_candidate_evaluations,fraction,accepted_intervention,acceptance_reason,lookahead_steps,current_lookahead_best,candidate_lookahead_best,lookahead_delta,selected_agents,n_selected_agents,pre_fitness,current_population_best,candidate_population_best,pre_diversity,candidate_diversity,pre_stagnation_length,post_iteration,post_status,post_fitness,post_delta_fitness,post_diversity,post_stagnation_length,adaptive_cooldown_until_iteration,adaptive_cooldown_reason,shap_target,shap_method,shap_n_coalitions,shap_dominant_feature,shap_dominant_value
1,4.instancia_grande_500h_1000c,1,90,hard,30,20,40,90,0.95,10,1.0,1.5,2.5,random_reinjection,random_aggressive,True,state_diversity_collapse,0.5,0.0,0.0,15.0,1,,0,0.352,True,preserved_best_and_increased_diversity,0,,,,29 28 27 26 25 24 23 22 21 20 19,11,11695.0,11717.0,11717.0,0.0,4318.595090759574,57,100,neutral,11695.0,0.0,4520.994218029878,67.0,130,neutral,fitness,exact_wo_shapley,64,iteration,15.0
1,4.instancia_grande_500h_1000c,2,156,hard,30,20,40,90,0.95,10,1.0,1.5,2.5,partial_restart,elite_guided,True,shap_temporal_pressure,0.9801324503311258,0.7500000000000004,0.0,37.0,1,,0,0.12517557251908398,False,rejected_by_conditional_acceptance,0,,,,1 18 23 4,4,11691.0,12040.0,12040.0,2876.649649297439,2859.4489925579687,31,166,rejected_by_acceptance,,,,,206,rejected,fitness,exact_wo_shapley,64,safety_signal,-158.75000000000003
1,4.instancia_grande_500h_1000c,3,206,hard,30,20,40,90,0.95,10,1.0,1.5,2.5,partial_restart,elite_guided,True,shap_ambiguous_pressure,1.0,18.000000000000004,0.0,0.0,1,,0,0.178,True,preserved_best_and_increased_diversity,0,,,,14 4 26 15 3,5,11691.0,11711.0,11711.0,2934.773898853353,3408.6176767003326,81,216,neutral,11691.0,0.0,1556.1445573710212,91.0,246,neutral,fitness,exact_wo_shapley,64,diversity,18.000000000000004
1,4.instancia_grande_500h_1000c,4,246,hard,30,20,40,90,0.95,10,1.0,1.5,2.5,random_reinjection,random_aggressive,True,state_diversity_collapse,0.5,0.0,0.0,0.0,1,,0,0.33,True,preserved_best_and_increased_diversity,0,,,,14 13 17 29 10 23 26 5 0 3,10,11691.0,11879.0,11879.0,981.6168573410981,2256.2525259145555,121,256,neutral,11691.0,0.0,864.292222391082,131.0,286,neutral,fitness,exact_wo_shapley,64,safety_signal,-3.000000000000001
