run_id,seed,iteration,profile,target,method,n_coalitions,expected_value,predicted_value,dominant_feature,dominant_label,dominant_value,action,mode,fraction,feature_alpha,feature_beta,feature_danger_signal,feature_safety_signal,feature_diversity,feature_iteration,shap_alpha,shap_beta,shap_danger_signal,shap_safety_signal,shap_diversity,shap_iteration
12,1245,199,soft,stagnation_risk,exact_shapley_wo_simulation,64,295.0,294.0,iteration,Iteracion normalizada,-1.0000000000000004,random_reinjection,random_aggressive,0.3,0.33666666666666667,0.16337423951337948,0.47713992821166973,0.23841606892370704,0.14080180131876893,0.6633333333333333,0.0,0.0,0.0,0.0,0.0,-1.0000000000000004
12,1245,235,soft,stagnation_risk,exact_shapley_wo_simulation,64,297.0,294.0,iteration,Iteracion normalizada,0.16666666666666666,random_reinjection,random_aggressive,0.3,0.21666666666666667,0.05554926015761186,0.42213764804044257,0.40692218026827864,0.2420464303240598,0.7833333333333333,0.0,-0.8333333333333334,0.0,0.0,-2.333333333333333,0.16666666666666666
13,1246,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,299.0,302.0,danger_signal,Senal de peligro,2.0000000000000004,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.20079763990366378,0.04700159667070791,0.21295721935297626,0.13333333333333333,0.0,0.9999999999999999,2.0000000000000004,0.0,0.0,0.0
13,1246,100,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,298.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random,0.3,0.6666666666666667,0.8411308951190848,0.5450794076699833,0.05417104087333313,0.2521197943638676,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
13,1246,136,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,298.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.5466666666666666,0.6145944982675495,0.23223105874126615,0.8294734781840436,0.2433533394430119,0.4533333333333333,0.0,0.0,0.0,0.0,0.0,0.0
13,1246,178,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,297.0,iteration,Iteracion normalizada,-1.0000000000000004,random_reinjection,random_aggressive,0.3,0.4066666666666666,0.28224894304226,0.4435595936440445,0.7556344409516143,0.19696305663493618,0.5933333333333334,0.0,0.0,0.0,0.0,0.0,-1.0000000000000004
13,1246,214,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,296.0,beta,Coef. sigmoide (beta),0.08333333333333334,random_reinjection,random_aggressive,0.3,0.2866666666666666,0.10589896223591777,0.5964730213831223,0.06937821109040265,0.1535415296061321,0.7133333333333334,0.0,0.08333333333333334,0.0,-0.41666666666666663,-1.25,-0.41666666666666663
14,1247,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,298.0,danger_signal,Senal de peligro,5.5,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.7975636694371706,0.17495835093027123,0.24746250093181565,0.13333333333333333,0.0,0.0,5.5,-2.9999999999999996,0.0,-2.5
14,1247,76,soft,stagnation_risk,exact_shapley_wo_simulation,64,297.0,297.0,diversity,Diversidad poblacional,0.49999999999999994,random_reinjection,random_aggressive,0.3,0.7466666666666666,0.921771740548216,0.783090232583878,0.6459031183595947,0.15414046363364117,0.25333333333333335,0.0,0.0,-0.5,0.0,0.49999999999999994,0.0
14,1247,112,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,298.0,beta,Coef. sigmoide (beta),1.1666666666666665,random_reinjection,random,0.3,0.6266666666666667,0.7801716022593175,0.4925795776631098,0.45618786065541816,0.2551252544116085,0.37333333333333335,0.0,1.1666666666666665,0.0,-1.333333333333334,0.0,0.16666666666666666
14,1247,167,soft,stagnation_risk,exact_shapley_wo_simulation,64,297.0,298.0,diversity,Diversidad poblacional,1.0000000000000004,random_reinjection,random_aggressive,0.3,0.44333333333333336,0.3620063293390161,0.523663282693349,0.15109135831815612,0.15702550352357794,0.5566666666666666,0.0,0.0,0.0,0.0,1.0000000000000004,0.0
14,1247,220,soft,stagnation_risk,exact_shapley_wo_simulation,64,296.0,298.0,safety_signal,Senal de seguridad,1.5,random_reinjection,random_aggressive,0.3,0.2666666666666667,0.08839967720705832,0.5511621060817208,0.5514425948795955,0.24399463254579873,0.7333333333333333,0.0,0.0,0.0,1.5,0.0,0.5
15,1248,40,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,302.0,safety_signal,Senal de seguridad,4.000000000000002,random_reinjection,random_aggressive,0.3,0.8666666666666667,0.975075573352886,0.43675361666509466,0.3233755800376825,0.11441258618870545,0.13333333333333333,0.0,0.0,0.0,4.000000000000002,0.0,0.0
15,1248,76,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,298.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.7466666666666666,0.921771740548216,0.2618171394129122,0.9409006292743926,0.002531458325528112,0.25333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
15,1248,112,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,298.0,alpha,Coef. exploracion (alpha),0.0,random_reinjection,random_aggressive,0.3,0.6266666666666667,0.7801716022593175,0.5583680737203979,0.7390530272027939,0.0025015592731086013,0.37333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
15,1248,157,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,297.0,beta,Coef. sigmoide (beta),7.0,random_reinjection,random,0.3,0.4766666666666667,0.4419298941260468,0.6225762157330272,0.19412466486902447,0.2539162787377689,0.5233333333333333,0.0,7.0,0.0,-7.999999999999999,0.0,0.0
15,1248,193,soft,stagnation_risk,exact_shapley_wo_simulation,64,296.0,298.0,iteration,Iteracion normalizada,2.5000000000000013,random_reinjection,random_aggressive,0.3,0.3566666666666667,0.19257984354865154,0.4926167694514549,0.2842476423846999,0.24917776651659002,0.6433333333333333,0.0,-0.49999999999999994,0.0,0.0,0.0,2.5000000000000013
15,1248,229,soft,stagnation_risk,exact_shapley_wo_simulation,64,298.0,280.0,safety_signal,Senal de seguridad,1.0,random_reinjection,random_aggressive,0.3,0.2366666666666667,0.06702371107283589,0.45809469758099947,0.7076020272854748,0.0999807093487256,0.7633333333333333,0.5,0.0,0.0,1.0,-19.000000000000004,-0.49999999999999994
