run_id,seed,event_id,iteration,profile,reason,action,mode,fraction,selected_agents,n_selected_agents,improved_agents,before_best,after_best,delta_best,pre_fitness,post_iteration,post_status,post_fitness,post_delta_fitness,post_diversity,post_stagnation_length,accepted_intervention,acceptance_reason,adaptive_cooldown_until_iteration,adaptive_cooldown_reason,recent_improvement_ratio,uses_base_comparison,shap_target,shap_method,shap_predicted_stagnation_risk,shap_dominant_feature,shap_dominant_label,shap_dominant_value,alpha,beta,danger_signal,safety_signal,raw_diversity,diversity_norm,domain_scale,iteration_norm,stagnation_repeated_iterations,best_population_fitness,mean_population_fitness,worst_population_fitness,candidate_population_best,candidate_diversity,pre_diversity
5,1238,1,65,soft,curve_stagnation_detected,random_reinjection,random,0.3,25 24 21 14 19 26 17 29 11,9,0,298.0,298.0,0.0,298.0,75,improved,296.0,2.0,8.286240894339333,36.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,danger_signal,Senal de peligro,1.0,0.7833333333333333,0.9444507398423883,1.2258025409227316,0.2874418437648324,8.800415483772776,0.25662532690156753,34.292856398964496,0.21666666666666667,26,298.0,313.06666666666666,336.0,298.0,9.404177604355231,8.800415483772776
5,1238,2,101,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,19 15 23 28 1 6 17 14 24,9,0,303.0,303.0,0.0,303.0,111,improved,296.0,7.0,8.818954398287184,72.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,beta,Coef. sigmoide (beta),0.6666666666666666,0.6633333333333333,0.8366257604866205,0.4240929736259841,0.7071620107446824,8.184987864535566,0.2386790930831507,34.292856398964496,0.33666666666666667,62,303.0,322.3,346.0,303.0,9.075907308166444,8.184987864535566
5,1238,3,137,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,26 18 25 24 17 29 4 11 21,9,0,298.0,298.0,0.0,298.0,147,improved,295.0,3.0,7.600567525233125,1.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,danger_signal,Senal de peligro,1.3333333333333333,0.5433333333333333,0.6066693561082115,-0.6650439682980601,0.39363872863910077,8.414078796678778,0.24535952032659633,34.292856398964496,0.45666666666666667,98,298.0,314.2,336.0,298.0,9.040841133747106,8.414078796678778
5,1238,4,187,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,10 7 27 26 29 28 23 22 21,9,0,294.0,294.0,0.0,294.0,197,neutral,294.0,0.0,5.0689805509453265,36.0,True,preserved_best_and_increased_diversity,224.0,neutral,0.0,False,stagnation_risk,exact_shapley_wo_simulation,294.0,safety_signal,Senal de seguridad,1.1666666666666667,0.3766666666666667,0.22559854698572146,-0.41991341546968874,0.5357547623967269,0.25423251893608995,0.007413570802570028,34.292856398964496,0.6233333333333333,26,294.0,294.1,296.0,294.0,5.513615084663609,0.25423251893608995
5,1238,5,224,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,17 23 16 11 4 21 14 18 24,9,0,298.0,298.0,0.0,298.0,234,improved,294.0,4.0,7.622055722527169,73.0,True,preserved_best_and_increased_diversity,224.0,neutral,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,iteration,Iteracion normalizada,0.5,0.2533333333333333,0.07822825945178391,-0.3584620828603326,0.2829388342812126,7.864174910212501,0.2293239973573612,34.292856398964496,0.7466666666666667,63,298.0,312.9,343.0,298.0,8.79595533169999,7.864174910212501
6,1239,1,40,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,27 19 14 28 5 16 4 11 17,9,0,305.0,305.0,0.0,305.0,50,improved,287.0,18.0,8.715253449538615,51.0,True,preserved_best_and_increased_diversity,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,alpha,Coef. exploracion (alpha),0.0,0.8666666666666667,0.975075573352886,1.533711553803639,0.4834140321023014,8.398415835414257,0.24490277910089328,34.292856398964496,0.13333333333333333,41,305.0,328.6333333333333,341.0,305.0,9.040894693225647,8.398415835414257
6,1239,2,76,soft,curve_stagnation_detected,random_reinjection,random,0.3,29 21 14 11 4 19 26 24 17,9,0,298.0,298.0,0.0,298.0,86,rejected_by_acceptance,,,,,False,rejected_by_conditional_acceptance,,,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,alpha,Coef. exploracion (alpha),0.0,0.7466666666666666,0.921771740548216,-0.09825050035852645,0.4870741569950733,9.182156583630945,0.26775712343134556,34.292856398964496,0.25333333333333335,77,298.0,309.96666666666664,334.0,298.0,8.937672193202244,9.182156583630945
6,1239,3,121,soft,curve_stagnation_detected,random_reinjection,random_aggressive,0.3,24 15 11 6 17 9 18 23 26,9,0,307.0,307.0,0.0,307.0,131,improved,287.0,20.0,9.277858034416523,132.0,True,preserved_best_and_increased_diversity,121.0,rejected,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,alpha,Coef. exploracion (alpha),0.0,0.5966666666666667,0.7244545954248021,-0.06343051982256974,0.1820191432477557,8.34595249702215,0.2433729170858501,34.292856398964496,0.4033333333333333,122,307.0,326.8333333333333,342.0,307.0,9.038046345664137,8.34595249702215
6,1239,4,157,soft,curve_stagnation_detected,random_reinjection,random,0.3,4 11 16 26 19 21 22 15 25,9,0,298.0,298.0,0.0,298.0,167,rejected_by_acceptance,,,,,False,rejected_by_conditional_acceptance,121.0,rejected,0.0,False,stagnation_risk,exact_shapley_wo_simulation,298.0,alpha,Coef. exploracion (alpha),0.0,0.4766666666666667,0.4419298941260468,-0.020503279781419366,0.658355617464848,9.0498036498094,0.26389763350487966,34.292856398964496,0.5233333333333333,158,298.0,309.46666666666664,326.0,298.0,8.857597768776806,9.0498036498094
6,1239,5,202,soft,curve_stagnation_detected,random_reinjection,random,0.3,27 11 4 23 16 22 15 29 17,9,0,290.0,290.0,0.0,290.0,212,improved,286.0,4.0,6.518814419182035,3.0,True,preserved_best_and_increased_diversity,202.0,rejected,0.0,False,stagnation_risk,exact_shapley_wo_simulation,289.0,iteration,Iteracion normalizada,-1.0000000000000004,0.32666666666666666,0.15016170628984726,0.5406170724075402,0.684530304936521,8.919688812102224,0.2601034077864556,34.292856398964496,0.6733333333333333,203,290.0,309.23333333333335,328.0,290.0,9.111411823817706,8.919688812102224
