run_id,seed,algorithm,controller_profile,problem_spec,problem_family,problem,dim,agents,iterations,initial_fitness,final_fitness,optimum,gap_to_optimum,interventions,shap_explanations,elapsed_seconds,best_position,init_mode,acceptance_mode,shapley_steps
1,1234,WO_shap,soft,tmlap:experiments/tmlap_grande/4.instancia_grande.txt,tmlap,4.instancia_grande_500h_1000c,1000,30,300,12878.0,11690.0,,,1,1,2960.522404700001,381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091 381.151764091,random,diversity,3
