event_id,phase,iteration,t_pre,t_post,event_active,shap_reason,selected_output,BASE_fitness,OUTPUT_fitness,OBSERVED_fitness,stagnation_state,action_taken,dominant_feature,SHAP_alpha,SHAP_beta,SHAP_danger_signal,SHAP_safety_signal,SHAP_diversity,SHAP_diversity_norm,SHAP_iteration
1,pre,270,270,280,1,pre_intervention,fitness,2239.406294153341,2239.406294153341,2239.406294153341,media,partial_restart,danger_signal,0.13919317192631708,0.13919317192631708,-0.23665199386369487,-0.23665199386369487,0.02786223597421928,0.02786223597421928,0.13919317192631708
1,post,280,270,280,0,post_intervention,fitness,2239.406294153341,2239.406294153341,2239.406294153341,media,none,alpha,0.0,0.0,0.0,0.0,0.0,0.0,0.0
