iteration,event_id,alpha,beta,danger_signal,safety_signal,diversity,diversity_norm,current_fitness,output_fitness,stagnation,stagnation_length,diagnosis,s_t,delta_fitness,threshold,stagnation_state,event_active,control_mode,action_taken,action_justification,alpha_scale,beta_scale,rescue_fraction,rescue_mode,rescued_agents,shap_requested,shap_reason,decision_shap_used,decision_dominant_feature,decision_harmful_feature,decision_harmful_value,decision_harmful_mass,decision_policy,dominant_feature,trace_role,effect_label,delta_fitness_post
19,0,0.962,0.9902433343754486,1.2563351875879243,0.6438893507718978,120.80172348160681,0.6916943684809128,1258.2423157847877,1258.2423157847877,0,6,no_stagnation,6,inf,0.0012582423157847876,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
20,0,0.96,0.9900481981330956,-0.5390706215769581,0.7546130366272559,144.1885784150217,0.8256043441642165,1258.2423157847877,1258.2423157847877,0,7,no_stagnation,7,inf,0.0012582423157847876,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
21,0,0.958,0.9898491991140073,0.7783573676053412,0.7731264609837393,117.76636502774839,0.6743143155450416,1258.2423157847877,1258.2423157847877,0,8,no_stagnation,8,inf,0.0012582423157847876,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
22,0,0.956,0.9896462624689083,-1.6408942495591532,0.9567201899820804,111.76759159223033,0.6399661482875396,1258.2423157847877,1258.2423157847877,0,9,no_stagnation,9,inf,0.0012582423157847876,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
23,0,0.954,0.9894393119633769,-0.6833949030749887,0.37783825896260015,111.1615031602807,0.6364957677077061,1258.2423157847877,1258.2423157847877,0,10,no_stagnation,10,inf,0.0012582423157847876,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
24,0,0.952,0.9892282699548584,-0.5057223150004355,0.614203196460026,82.30139654609144,0.4712466914241801,1258.2423157847877,1258.2423157847877,0,11,no_stagnation,11,inf,0.0012582423157847876,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
25,0,0.95,0.9890130573694068,0.0543659560905469,0.3901408647875968,111.8775760283631,0.6405959043282733,1258.2423157847877,1258.2423157847877,0,12,no_stagnation,12,inf,0.0012582423157847876,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
26,0,0.948,0.9887935936781571,0.09248795289588634,0.8005641197194795,142.27891338949783,0.8146698599054637,823.9828802003819,823.9828802003819,0,0,no_stagnation,0,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
27,0,0.946,0.9885697968735293,1.254911567702995,0.7783677079237633,127.6868766790574,0.7311178266530973,823.9828802003819,823.9828802003819,0,1,no_stagnation,1,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
28,0,0.944,0.9883415834451669,-1.096366054622754,0.5124302325299019,126.75398904596841,0.7257762379436333,823.9828802003819,823.9828802003819,0,2,no_stagnation,2,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
29,0,0.942,0.988108868355613,-0.5795384986767745,0.3857346651512612,160.7457889215566,0.9204086974056414,823.9828802003819,823.9828802003819,0,3,no_stagnation,3,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
30,0,0.94,0.9878715650157258,0.6734695197052187,0.18140135041015715,100.0582915291418,0.5729202761007515,823.9828802003819,823.9828802003819,0,4,no_stagnation,4,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
31,0,0.938,0.9876295852598376,0.4264333252912818,0.0880445829553207,93.30469666718624,0.5342501032060116,823.9828802003819,823.9828802003819,0,5,no_stagnation,5,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
32,0,0.9359999999999999,0.9873828393206613,1.5388397700174732,0.9900231790675684,144.9742356427914,0.8301029114391061,823.9828802003819,823.9828802003819,0,6,no_stagnation,6,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
33,0,0.9339999999999999,0.9871312358039475,1.531686913705041,0.1021887387946454,163.02800584360176,0.9334763635542194,823.9828802003819,823.9828802003819,0,7,no_stagnation,7,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
34,0,0.9319999999999999,0.9868746816628972,1.166333574098576,0.19214912499926573,163.26619737473146,0.9348402161214996,823.9828802003819,823.9828802003819,0,8,no_stagnation,8,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
35,0,0.9299999999999999,0.9866130821723352,-0.009214472200613567,0.4119358041581065,200.977179633833,1.1507682120699658,823.9828802003819,823.9828802003819,0,9,no_stagnation,9,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
36,0,0.928,0.9863463409026492,-0.5419528742846771,0.8769340054077893,144.02068498657036,0.8246430090473178,823.9828802003819,823.9828802003819,0,10,no_stagnation,10,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
37,0,0.926,0.9860743596934997,1.6321472437790845,0.8135473880570725,126.78510804572743,0.7259544211372642,823.9828802003819,823.9828802003819,0,11,no_stagnation,11,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
38,0,0.924,0.9857970386273088,-0.7047017537667082,0.3903903031165735,152.73942167064627,0.8745653188524546,823.9828802003819,823.9828802003819,0,12,no_stagnation,12,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
39,0,0.922,0.9855142760025332,-0.7487462798723494,0.8710518573007748,102.61051376322318,0.587533956233342,823.9828802003819,823.9828802003819,0,13,no_stagnation,13,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
40,0,0.92,0.9852259683067269,1.1566646239466696,0.9379354270644406,117.1293548304494,0.6706668811091934,823.9828802003819,823.9828802003819,0,14,no_stagnation,14,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
41,0,0.918,0.9849320101894071,-1.0168597068574556,0.801836244033851,116.88647848191118,0.6692762039095699,823.9828802003819,823.9828802003819,0,15,no_stagnation,15,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
42,0,0.916,0.9846322944347244,0.6084720401155226,0.4074600885561348,130.21058396663068,0.7455682340495983,823.9828802003819,823.9828802003819,0,16,no_stagnation,16,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
43,0,0.914,0.9843267119339514,0.32676546651984517,0.12031335232290175,81.6846064077674,0.46771503431766326,823.9828802003819,823.9828802003819,0,17,no_stagnation,17,inf,0.0008239828802003819,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
44,0,0.912,0.9840151516577974,1.734321300878865,0.6743640597491619,136.75079027534267,0.7830165728816864,718.75712425437,718.75712425437,0,0,no_stagnation,0,inf,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
45,0,0.91,0.9836975006285591,0.0993604422143867,0.3104690415106196,136.74684560642928,0.7829939862397554,718.75712425437,718.75712425437,0,1,no_stagnation,1,inf,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
46,0,0.908,0.9833736438921183,0.702843150812616,0.9921849055762028,101.13527308429329,0.5790869271648774,718.75712425437,718.75712425437,0,2,no_stagnation,2,inf,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
47,0,0.906,0.9830434644897992,-0.6427449881893866,0.8722083553863699,121.75295383897463,0.6971409851545531,718.75712425437,718.75712425437,0,3,no_stagnation,3,inf,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
48,0,0.904,0.9827068434300946,-1.7780496260293739,0.872154686586961,107.26371655610507,0.6141775675533918,718.75712425437,718.75712425437,0,4,no_stagnation,4,inf,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
49,0,0.902,0.9823636596602774,-1.2934132657496022,0.6025421982725149,107.64619332711567,0.616367577935347,718.75712425437,718.75712425437,0,5,no_stagnation,5,inf,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
50,0,0.9,0.9820137900379085,1.7493348888713207,0.7209255569889897,107.63545079232323,0.6163060676306511,718.75712425437,718.75712425437,0,6,no_stagnation,6,3071.356234993302,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
51,0,0.898,0.9816571093022567,-0.07126511831415294,0.10382002040356808,109.22140749497937,0.6253870417116942,718.75712425437,718.75712425437,0,7,no_stagnation,7,3071.356234993302,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
52,0,0.896,0.9812934900456454,1.399007303643909,0.2918218507395963,141.9213598924327,0.8126225568271408,718.75712425437,718.75712425437,0,8,no_stagnation,8,3071.356234993302,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
53,0,0.894,0.9809228026847419,-0.24552457483074858,0.8068538601027812,141.0770750140726,0.8077882955357926,718.75712425437,718.75712425437,0,9,no_stagnation,9,3071.356234993302,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
54,0,0.892,0.980544915431807,-1.4975016449286682,0.9127846277854442,127.50781618370524,0.7300925504179337,718.75712425437,718.75712425437,0,10,no_stagnation,10,3071.356234993302,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
55,0,0.89,0.9801596942659225,0.3426144707380714,0.9276912803947205,174.32744887094066,0.998175449657666,718.75712425437,718.75712425437,0,11,no_stagnation,11,2484.9404187987907,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
56,0,0.888,0.9797670029042146,0.8282728091334614,0.7748172636298606,113.80655774736069,0.6516409933673913,718.75712425437,718.75712425437,0,12,no_stagnation,12,2484.9404187987907,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
57,0,0.886,0.9793667027730938,0.5445800609673646,0.47353448323758907,111.19536833552525,0.6366896751316166,718.75712425437,718.75712425437,0,13,no_stagnation,13,2484.9404187987907,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
58,0,0.884,0.9789586529795318,-1.3231046066026022,0.743891533060521,61.202165761984034,0.3504353429431436,718.75712425437,718.75712425437,0,14,no_stagnation,14,2484.9404187987907,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
59,0,0.882,0.9785427102823965,-0.26364859470763424,0.5058545330599075,62.78388381623189,0.3594920470953357,718.75712425437,718.75712425437,0,15,no_stagnation,15,2484.9404187987907,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
60,0,0.88,0.9781187290638695,1.512154655287716,0.47327528746287784,106.5359513796865,0.6100104823529734,718.75712425437,718.75712425437,0,16,no_stagnation,16,2484.9404187987907,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
61,0,0.878,0.9776865613009678,-0.02952888766925463,0.8127453818644198,106.75833476335005,0.6112838196009078,718.75712425437,718.75712425437,0,17,no_stagnation,17,2484.9404187987907,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
62,0,0.876,0.977246056537196,0.4537057571955749,0.9576836753181696,106.01815855923653,0.607045670530569,718.75712425437,718.75712425437,0,18,no_stagnation,18,2484.9404187987907,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
63,0,0.874,0.9767970618543559,-0.9122941893286004,0.5042704836425738,104.42415572237317,0.5979186253707468,718.75712425437,718.75712425437,0,19,no_stagnation,19,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
64,0,0.872,0.9763394218445388,1.2976752139180021,0.33001408730088044,104.39943887999318,0.5977771000664039,718.75712425437,718.75712425437,0,20,no_stagnation,20,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
65,0,0.87,0.9758729785823308,0.834783695330122,0.9229189513302137,111.92769815685638,0.6408828968728818,718.75712425437,718.75712425437,0,21,no_stagnation,21,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
66,0,0.868,0.9753975715972606,-0.104300431862811,0.5609276121883034,112.41227169878971,0.6436574995888866,718.75712425437,718.75712425437,0,22,no_stagnation,22,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
67,0,0.866,0.9749130378465202,-0.9632619944649184,0.3784870150383677,107.26515186853383,0.6141857859586874,718.75712425437,718.75712425437,0,23,no_stagnation,23,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
68,0,0.864,0.9744192116879923,-0.6023597897469554,0.05772547856671717,117.53866860995835,0.673010556580604,718.75712425437,718.75712425437,0,24,no_stagnation,24,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
69,0,0.862,0.9739159248536171,1.702226132767355,0.48067891339183977,64.72270020843462,0.3705934481462015,718.75712425437,718.75712425437,0,25,no_stagnation,25,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
70,0,0.86,0.9734030064231342,0.8111489018880496,0.716327036046465,64.6908619160869,0.37041114638026423,718.75712425437,718.75712425437,0,26,no_stagnation,26,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
71,0,0.858,0.972880282798237,0.983256190566311,0.9991182510926957,106.97423013149773,0.6125200073474477,718.75712425437,718.75712425437,0,27,no_stagnation,27,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
72,0,0.856,0.9723475776771768,-0.993606067813359,0.0636919767211167,106.7061015306058,0.6109847391582166,718.75712425437,718.75712425437,0,28,no_stagnation,28,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
73,0,0.854,0.9718047120298574,1.481613520439152,0.16178937267374283,109.09292858295558,0.6246513887975291,718.75712425437,718.75712425437,0,29,no_stagnation,29,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
74,0,0.852,0.9712515040734601,-1.6439800286148099,0.5836387906201843,109.11351575460743,0.6247692681645127,718.75712425437,718.75712425437,0,30,no_stagnation,30,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
75,0,0.85,0.9706877692486436,-1.45801014604217,0.004218538814080075,107.46183416106717,0.6153119622267433,718.75712425437,718.75712425437,0,31,no_stagnation,31,539.4851915304178,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
76,0,0.848,0.9701133201963638,0.7563264121734472,0.1632256314184406,107.45541019566109,0.6152751794676349,718.75712425437,718.75712425437,0,32,no_stagnation,32,105.22575594601199,0.0007187571242543699,no_stagnation,0,baseline,none,Sin intervencion.,1.0,1.0,0.0,none,0,0,none,0,none,none,0.0,0.0,not_evaluated,none,none,not_applicable,0.0
