run_id,benchmark,benchmark_source,algorithm,function,function_id,function_name,function_family,dim,agents,iterations,seed,elapsed_seconds,initial_fitness,final_fitness,optimum,gap_to_optimum,best_position,curve_csv,status
29,cec2022,opfunu,WO_base,F7,7,Hybrid Function 2,hybrid,10,30,500,29240,10.801092499998049,2744.01830819695,2054.6777276621547,2000.0,54.677727662154666,-14.1944414226 -59.7008403219 -35.090888913 -56.3293403495 -78.5019254247 -37.2032273222 49.3863511813 14.5148290412 -82.1927206802 -28.3447972207,all_functions_outputs_30runs\values\conv_curve_F7_run29.csv,completed
