run_id,benchmark,benchmark_source,algorithm,function,function_id,function_name,function_family,dim,agents,iterations,seed,elapsed_seconds,initial_fitness,final_fitness,optimum,gap_to_optimum,best_position,curve_csv,status
25,cec2022,opfunu,WO_base,F1,1,Shifted and full Rotated Zakharov Function,basic,10,30,500,25234,1.4922452000027988,46094.38162818883,300.0003803393469,300.0,0.0003803393469183902,-55.9419983808 4.5427028645 35.3008299681 8.28952279992 -47.4322039116 7.29752971121 6.39029283397 -2.48823211848 -61.0502415878 -47.1252699392,all_functions_outputs_30runs\values\conv_curve_F1_run25.csv,completed
