run_id,benchmark,benchmark_source,algorithm,function,function_id,function_name,function_family,dim,agents,iterations,seed,elapsed_seconds,initial_fitness,final_fitness,optimum,gap_to_optimum,best_position,curve_csv,status
30,cec2022,opfunu,WO_base,F10,10,Composition Function 2,composition,10,30,500,30243,3.164603299999726,3304.638714190844,2748.6784251821095,2400.0,348.67842518210955,16.4808889146 40.3739771537 12.9939695517 79.8059955411 25.0986960074 -45.3392172079 45.1406128507 41.0626696277 -21.364786897 34.6441022507,all_functions_outputs_30runs\values\conv_curve_F10_run30.csv,completed
