best_fitness
4.431298512154363380e+03
4.174880403751929407e+03
4.174880403751929407e+03
4.174880403751929407e+03
2.995836304145593203e+03
2.995836304145593203e+03
2.995836304145593203e+03
2.995836304145593203e+03
2.995836304145593203e+03
2.995836304145593203e+03
2.995836304145593203e+03
2.995836304145593203e+03
2.995836304145593203e+03
2.995836304145593203e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.956887452766126444e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.804392543840441249e+03
2.794342988915519982e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.756507871838705796e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.754053603816499162e+03
2.748898597571450864e+03
2.732850331516124697e+03
2.732850331516124697e+03
2.732850331516124697e+03
2.732850331516124697e+03
2.732850331516124697e+03
2.732850331516124697e+03
2.732850331516124697e+03
2.732850331516124697e+03
2.732850331516124697e+03
2.732850331516124697e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.715144887529167590e+03
2.711006538898526287e+03
2.711006538898526287e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694830039376461173e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.694183059005230007e+03
2.687826784815348674e+03
2.687826784815348674e+03
2.687826784815348674e+03
2.687826784815348674e+03
2.687826784815348674e+03
2.687826784815348674e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.681765779296826622e+03
2.675802544644441241e+03
2.675802544644441241e+03
2.674888888115094687e+03
2.674888888115094687e+03
2.674462544815050478e+03
2.674462544815050478e+03
2.674462544815050478e+03
2.674462544815050478e+03
2.674462544815050478e+03
2.674462544815050478e+03
2.674462544815050478e+03
2.674462544815050478e+03
2.674462544815050478e+03
2.673301012677112794e+03
2.673301012677112794e+03
2.673301012677112794e+03
2.673301012677112794e+03
2.673301012677112794e+03
2.673301012677112794e+03
2.673301012677112794e+03
2.673301012677112794e+03
2.672331528509948839e+03
2.671973956028750308e+03
2.671973956028750308e+03
2.671973956028750308e+03
2.671973956028750308e+03
2.671973956028750308e+03
2.671973956028750308e+03
2.671973956028750308e+03
2.671973956028750308e+03
2.671973956028750308e+03
2.670972982058558955e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670927746676844436e+03
2.670899468396169141e+03
2.670676850710015060e+03
2.670676850710015060e+03
2.670676850710015060e+03
2.670676850710015060e+03
2.670676850710015060e+03
2.670676850710015060e+03
2.670676850710015060e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670620609830493322e+03
2.670505716506254430e+03
2.670478336270952241e+03
2.670477648024741484e+03
2.670476515582156026e+03
2.670476342911648317e+03
2.670476342911648317e+03
2.670476342911648317e+03
2.670476342911648317e+03
2.670476342911648317e+03
2.670476342911648317e+03
2.670476342911648317e+03
2.670441740871422553e+03
2.670441740871422553e+03
2.669399500813859504e+03
2.669399500813859504e+03
2.669399500813859504e+03
2.669399500813859504e+03
2.669399500813859504e+03
2.669399500813859504e+03
2.669399500813859504e+03
2.669399500813859504e+03
2.668837752059886498e+03
2.668837752059886498e+03
2.668837752059886498e+03
2.668837752059886498e+03
