run_id,benchmark,benchmark_source,algorithm,gbest_mode,function,function_id,function_name,function_family,dim,agents,iterations,seed,initial_fitness,final_fitness,optimum,gap_to_optimum,best_position,curve_csv,status
27,cec2022,opfunu,WO_base,legacy,F9,9,Composition Function 1,composition,10,30,500,27242,5247.868856148623,2669.817480830352,2300.0,369.817480830352,44.1719581671 -99.9995429548 -100 -95.5109424953 14.1248003431 99.6752733201 91.862880217 -40.5353894417 -74.2430494729 46.1443802934,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F9_run27.csv,completed
