run_id,benchmark,benchmark_source,algorithm,gbest_mode,function,function_id,function_name,function_family,dim,agents,iterations,seed,initial_fitness,final_fitness,optimum,gap_to_optimum,best_position,curve_csv,status
26,cec2022,opfunu,WO_base,legacy,F11,11,Composition Function 3,composition,10,30,500,26244,6035.547896256447,2600.242943127629,2600.0,0.2429431276291325,49.2957494761 7.18123798903 -32.762883363 4.69060565917 70.6201743172 45.173791201 29.5094510319 12.7423290081 16.5332051552 -56.3595302051,all_functions_outputs_30runs_legacy_20260429\values\conv_curve_F11_run26.csv,completed
